,F-score,feature,type
552,0.81545063946093,Marginal Adhesion,Synthpop
553,0.8394857733087789,Single Epithelial Cell Size,Synthpop
554,1.9836627531509166,Bare Nuclei,Synthpop
555,0.9677697534656221,Bland Chromatin,Synthpop
556,0.7985533907670463,Normal Nucleoli,Synthpop
557,0.16929544880712216,Mitoses,Synthpop
558,1.1395704829840072,Clump Thickness,Original
559,2.0308816107099394,Uniformity of Cell Size,Original
560,2.060675065051852,Uniformity of Cell Shape,Original
561,0.9355130230830712,Marginal Adhesion,Original
562,0.8893388733396802,Single Epithelial Cell Size,Original
563,2.1533901095844326,Bare Nuclei,Original
564,1.3550863884302793,Bland Chromatin,Original
565,1.0168739763612906,Normal Nucleoli,Original
566,0.15731567318387474,Mitoses,Original
567,0.41663794921838454,Clump Thickness,Synthpop
568,1.756068133018558,Uniformity of Cell Size,Synthpop
569,1.4186145201354718,Uniformity of Cell Shape,Synthpop
570,0.7864844416076451,Marginal Adhesion,Synthpop
571,0.873359086940673,Single Epithelial Cell Size,Synthpop
572,2.030145956321737,Bare Nuclei,Synthpop
573,1.0149233029250948,Bland Chromatin,Synthpop
574,0.7985096599320782,Normal Nucleoli,Synthpop
575,0.18557834632823716,Mitoses,Synthpop
576,1.208563230618581,Clump Thickness,Original
577,1.8766467585317725,Uniformity of Cell Size,Original
578,1.872353717868249,Uniformity of Cell Shape,Original
579,0.9104654079995346,Marginal Adhesion,Original
580,0.8122657019275087,Single Epithelial Cell Size,Original
581,1.6891723777703604,Bare Nuclei,Original
582,1.224405883616571,Bland Chromatin,Original
583,0.9733566383139665,Normal Nucleoli,Original
584,0.1903090302488336,Mitoses,Original
585,0.4352443049821304,Clump Thickness,Synthpop
586,1.697141271880903,Uniformity of Cell Size,Synthpop
587,1.4212769815483906,Uniformity of Cell Shape,Synthpop
588,0.7698409507298312,Marginal Adhesion,Synthpop
589,0.8560291615297712,Single Epithelial Cell Size,Synthpop
590,1.761783741685645,Bare Nuclei,Synthpop
591,1.0279006882922717,Bland Chromatin,Synthpop
592,0.6894609201715431,Normal Nucleoli,Synthpop
593,0.1546132196063207,Mitoses,Synthpop
594,1.1960150267006187,Clump Thickness,Original
595,1.8082502117681585,Uniformity of Cell Size,Original
596,1.9575940895163533,Uniformity of Cell Shape,Original
597,0.8304969422680339,Marginal Adhesion,Original
598,0.7894879662675653,Single Epithelial Cell Size,Original
599,1.7453148468701922,Bare Nuclei,Original
600,1.2045803383352744,Bland Chromatin,Original
601,0.8804581083190128,Normal Nucleoli,Original
602,0.20654453506682238,Mitoses,Original
603,0.5278748968571128,Clump Thickness,Synthpop
604,1.7375229899961895,Uniformity of Cell Size,Synthpop
605,1.4475008241009704,Uniformity of Cell Shape,Synthpop
606,0.789344587710108,Marginal Adhesion,Synthpop
607,0.881998329873154,Single Epithelial Cell Size,Synthpop
608,1.9385608108859815,Bare Nuclei,Synthpop
609,1.116310393625689,Bland Chromatin,Synthpop
610,0.7107400234966125,Normal Nucleoli,Synthpop
611,0.16547991183694521,Mitoses,Synthpop
612,1.131469282507357,Clump Thickness,Original
613,1.8680332163261295,Uniformity of Cell Size,Original
614,1.850151965841284,Uniformity of Cell Shape,Original
615,0.8729451885318974,Marginal Adhesion,Original
616,0.8464186925444906,Single Epithelial Cell Size,Original
617,2.0986278847954223,Bare Nuclei,Original
618,1.3243955353937176,Bland Chromatin,Original
619,0.8923534589022558,Normal Nucleoli,Original
620,0.18215615084503647,Mitoses,Original
621,0.4283765075434681,Clump Thickness,Synthpop
622,1.5865484133346677,Uniformity of Cell Size,Synthpop
623,1.38174698457969,Uniformity of Cell Shape,Synthpop
624,0.7750380347156547,Marginal Adhesion,Synthpop
625,0.8317132067201403,Single Epithelial Cell Size,Synthpop
626,1.5122563010210912,Bare Nuclei,Synthpop
627,1.1017419405825246,Bland Chromatin,Synthpop
628,0.7686836874191662,Normal Nucleoli,Synthpop
629,0.13749627483921892,Mitoses,Synthpop
630,1.0195899938059336,Clump Thickness,Original
631,1.745233315401162,Uniformity of Cell Size,Original
632,1.856927803500155,Uniformity of Cell Shape,Original
633,1.0189398891825032,Marginal Adhesion,Original
634,0.7537855977774204,Single Epithelial Cell Size,Original
635,2.053538805355553,Bare Nuclei,Original
636,1.4676706414402287,Bland Chromatin,Original
637,0.9900468738246709,Normal Nucleoli,Original
638,0.19217091635655012,Mitoses,Original
639,0.44861693187609897,Clump Thickness,Synthpop
640,1.7408211133867466,Uniformity of Cell Size,Synthpop
641,1.53970423945846,Uniformity of Cell Shape,Synthpop
642,0.7957089926109409,Marginal Adhesion,Synthpop
643,0.9199921589093897,Single Epithelial Cell Size,Synthpop
644,1.719966818423927,Bare Nuclei,Synthpop
645,1.0580316371232306,Bland Chromatin,Synthpop
646,0.7626103303772777,Normal Nucleoli,Synthpop
647,0.1904381429524792,Mitoses,Synthpop
648,1.0740590624525648,Clump Thickness,Original
649,1.9485020766836383,Uniformity of Cell Size,Original
650,1.9692969956499333,Uniformity of Cell Shape,Original
651,0.8590906440531335,Marginal Adhesion,Original
652,0.7949510070832367,Single Epithelial Cell Size,Original
653,2.0024016447079207,Bare Nuclei,Original
654,1.3635954394836693,Bland Chromatin,Original
655,0.9724505580967975,Normal Nucleoli,Original
656,0.17867638710587366,Mitoses,Original
657,0.43607853318052925,Clump Thickness,Synthpop
658,1.7390299348503413,Uniformity of Cell Size,Synthpop
659,1.4529127741546448,Uniformity of Cell Shape,Synthpop
660,0.8862858945324322,Marginal Adhesion,Synthpop
661,0.8423147343786286,Single Epithelial Cell Size,Synthpop
662,1.7056827423930212,Bare Nuclei,Synthpop
663,1.0620978524346092,Bland Chromatin,Synthpop
664,0.7163618677752885,Normal Nucleoli,Synthpop
665,0.1544616741068752,Mitoses,Synthpop
666,1.0795935567235606,Clump Thickness,Original
667,1.9345949648034815,Uniformity of Cell Size,Original
668,1.794931737566818,Uniformity of Cell Shape,Original
669,0.9156458165237213,Marginal Adhesion,Original
670,0.8580627412079059,Single Epithelial Cell Size,Original
671,1.818325577183131,Bare Nuclei,Original
672,1.4809814949429678,Bland Chromatin,Original
673,0.9300441815163826,Normal Nucleoli,Original
674,0.19954834882448702,Mitoses,Original
675,0.4244916263554354,Clump Thickness,Synthpop
676,1.6325730907276783,Uniformity of Cell Size,Synthpop
677,1.3217411303281943,Uniformity of Cell Shape,Synthpop
678,0.7594146780753079,Marginal Adhesion,Synthpop
679,0.8712058627968772,Single Epithelial Cell Size,Synthpop
680,1.8779873386004555,Bare Nuclei,Synthpop
681,1.0658506013315034,Bland Chromatin,Synthpop
682,0.7651426549807099,Normal Nucleoli,Synthpop
683,0.1854397599948861,Mitoses,Synthpop
684,1.1529891342505676,Clump Thickness,Original
685,1.7838875734821684,Uniformity of Cell Size,Original
686,1.8049496442320305,Uniformity of Cell Shape,Original
687,0.8895278389590202,Marginal Adhesion,Original
688,0.753477619266844,Single Epithelial Cell Size,Original
689,2.088350669760272,Bare Nuclei,Original
690,1.1674058129576985,Bland Chromatin,Original
691,0.9124772347799278,Normal Nucleoli,Original
692,0.1910785148900855,Mitoses,Original
693,0.41751730288837163,Clump Thickness,Synthpop
694,1.7447429976935658,Uniformity of Cell Size,Synthpop
695,1.581863557366958,Uniformity of Cell Shape,Synthpop
696,0.9422938819214204,Marginal Adhesion,Synthpop
697,0.9642701314510407,Single Epithelial Cell Size,Synthpop
698,1.9468077296545274,Bare Nuclei,Synthpop
699,1.0393295610003528,Bland Chromatin,Synthpop
700,0.8145446728698065,Normal Nucleoli,Synthpop
701,0.16150578456488204,Mitoses,Synthpop
702,1.086089243366618,Clump Thickness,Original
703,1.8760131534616868,Uniformity of Cell Size,Original
704,1.9150604611433648,Uniformity of Cell Shape,Original
705,0.9266276030553878,Marginal Adhesion,Original
706,0.8879815906354862,Single Epithelial Cell Size,Original
707,1.9813092016277354,Bare Nuclei,Original
708,1.4501820753394594,Bland Chromatin,Original
709,0.9046590848777749,Normal Nucleoli,Original
710,0.20119907836475875,Mitoses,Original
711,0.4375591613602367,Clump Thickness,Synthpop
712,1.9504339818153067,Uniformity of Cell Size,Synthpop
713,1.4891722153249285,Uniformity of Cell Shape,Synthpop
714,0.8514678873609947,Marginal Adhesion,Synthpop
715,0.9703553915020424,Single Epithelial Cell Size,Synthpop
716,1.8156200965142717,Bare Nuclei,Synthpop
717,1.1442471402464545,Bland Chromatin,Synthpop
718,0.7960733863167062,Normal Nucleoli,Synthpop
719,0.18544116982762496,Mitoses,Synthpop
720,1.2757929060012614,Clump Thickness,Original
721,1.7924706823738308,Uniformity of Cell Size,Original
722,1.9280889996745012,Uniformity of Cell Shape,Original
723,0.7785707901907097,Marginal Adhesion,Original
724,0.8118543563876424,Single Epithelial Cell Size,Original
725,2.055116623726236,Bare Nuclei,Original
726,1.2155776826124156,Bland Chromatin,Original
727,0.9475736034428585,Normal Nucleoli,Original
728,0.20624418644702788,Mitoses,Original
729,0.48777218172249415,Clump Thickness,Synthpop
730,1.821082177725873,Uniformity of Cell Size,Synthpop
731,1.4670688693518,Uniformity of Cell Shape,Synthpop
732,0.8887878729827299,Marginal Adhesion,Synthpop
733,0.9378549396572001,Single Epithelial Cell Size,Synthpop
734,2.162671514745672,Bare Nuclei,Synthpop
735,1.0086731489929834,Bland Chromatin,Synthpop
736,0.9478654063396968,Normal Nucleoli,Synthpop
737,0.14558503424497377,Mitoses,Synthpop
738,1.0456964465551575,Clump Thickness,Original
739,1.7870390265180698,Uniformity of Cell Size,Original
740,1.8881914344009552,Uniformity of Cell Shape,Original
741,0.927388819789169,Marginal Adhesion,Original
742,0.8028550209862214,Single Epithelial Cell Size,Original
743,1.8876609795745534,Bare Nuclei,Original
744,1.2167366704754716,Bland Chromatin,Original
745,0.939860325223213,Normal Nucleoli,Original
746,0.18933387549021038,Mitoses,Original
747,0.444063096194509,Clump Thickness,Synthpop
748,1.6198779176975793,Uniformity of Cell Size,Synthpop
749,1.3985099980099336,Uniformity of Cell Shape,Synthpop
750,0.8579152778246492,Marginal Adhesion,Synthpop
751,0.7967987221761144,Single Epithelial Cell Size,Synthpop
752,1.9137818699865654,Bare Nuclei,Synthpop
753,1.0811168128780932,Bland Chromatin,Synthpop
754,0.6908532485001986,Normal Nucleoli,Synthpop
755,0.14268391044375198,Mitoses,Synthpop
756,1.0471097110631016,Clump Thickness,Original
757,1.89785815067481,Uniformity of Cell Size,Original
758,2.0953953069301674,Uniformity of Cell Shape,Original
759,0.8731653907184466,Marginal Adhesion,Original
760,0.7509791567211271,Single Epithelial Cell Size,Original
761,2.399009298652564,Bare Nuclei,Original
762,1.1455361939611834,Bland Chromatin,Original
763,0.8569230540470387,Normal Nucleoli,Original
764,0.1929038679700024,Mitoses,Original
765,0.43679730310663956,Clump Thickness,Synthpop
766,1.7443400596909813,Uniformity of Cell Size,Synthpop
767,1.4653561405095246,Uniformity of Cell Shape,Synthpop
768,0.8242402128901377,Marginal Adhesion,Synthpop
769,0.8753834893729514,Single Epithelial Cell Size,Synthpop
770,1.7341631787828793,Bare Nuclei,Synthpop
771,0.9407118153525776,Bland Chromatin,Synthpop
772,0.816989332709743,Normal Nucleoli,Synthpop
773,0.16762884224392435,Mitoses,Synthpop
774,1.0132938966391192,Clump Thickness,Original
775,1.8056482367270512,Uniformity of Cell Size,Original
776,1.97018758251137,Uniformity of Cell Shape,Original
777,0.8076702775015275,Marginal Adhesion,Original
778,0.8168878918558441,Single Epithelial Cell Size,Original
779,1.9475311949192144,Bare Nuclei,Original
780,1.3207318892797086,Bland Chromatin,Original
781,1.043021696547954,Normal Nucleoli,Original
782,0.19254797303854057,Mitoses,Original
783,0.4792754428218898,Clump Thickness,Synthpop
784,1.7148752835886643,Uniformity of Cell Size,Synthpop
785,1.407135965062664,Uniformity of Cell Shape,Synthpop
786,0.7809756690292312,Marginal Adhesion,Synthpop
787,0.8904143010351797,Single Epithelial Cell Size,Synthpop
788,1.583864926284533,Bare Nuclei,Synthpop
789,1.1042502010725006,Bland Chromatin,Synthpop
790,0.8936062810610543,Normal Nucleoli,Synthpop
791,0.18941195294586638,Mitoses,Synthpop
792,1.2069963011414035,Clump Thickness,Original
793,1.6143451829658384,Uniformity of Cell Size,Original
794,1.773542614237682,Uniformity of Cell Shape,Original
795,0.8804736336991801,Marginal Adhesion,Original
796,0.7593122807206905,Single Epithelial Cell Size,Original
797,1.9777685764520412,Bare Nuclei,Original
798,1.3950006195812785,Bland Chromatin,Original
799,1.0189572089006445,Normal Nucleoli,Original
800,0.20162581528356519,Mitoses,Original
801,0.4279840131962089,Clump Thickness,Synthpop
802,1.7258785062974964,Uniformity of Cell Size,Synthpop
803,1.4461821001554938,Uniformity of Cell Shape,Synthpop
804,0.7860173704662643,Marginal Adhesion,Synthpop
805,0.8803574336636983,Single Epithelial Cell Size,Synthpop
806,1.87291477450515,Bare Nuclei,Synthpop
807,1.015883247652019,Bland Chromatin,Synthpop
808,0.7457519524652715,Normal Nucleoli,Synthpop
809,0.2039210809507055,Mitoses,Synthpop
810,1.1676385105879143,Clump Thickness,Original
811,1.9329934836088656,Uniformity of Cell Size,Original
812,2.092890738632903,Uniformity of Cell Shape,Original
813,0.8538427141380792,Marginal Adhesion,Original
814,0.8474647017671327,Single Epithelial Cell Size,Original
815,1.930456475527399,Bare Nuclei,Original
816,1.3132434932754953,Bland Chromatin,Original
817,1.0045905151201362,Normal Nucleoli,Original
818,0.19179688997992178,Mitoses,Original
819,0.385775916580598,Clump Thickness,Synthpop
820,1.7027302382491647,Uniformity of Cell Size,Synthpop
821,1.5923988157068671,Uniformity of Cell Shape,Synthpop
822,0.830851417141559,Marginal Adhesion,Synthpop
823,0.8536717629986094,Single Epithelial Cell Size,Synthpop
824,1.8881417812039236,Bare Nuclei,Synthpop
825,1.0744984667263966,Bland Chromatin,Synthpop
826,0.8563483853688839,Normal Nucleoli,Synthpop
827,0.1712547469441638,Mitoses,Synthpop
828,1.069144891748165,Clump Thickness,Original
829,1.7671952109571822,Uniformity of Cell Size,Original
830,1.7670420758289207,Uniformity of Cell Shape,Original
831,0.8961333287718138,Marginal Adhesion,Original
832,0.797851853756919,Single Epithelial Cell Size,Original
833,1.622469179503465,Bare Nuclei,Original
834,1.2160125464229576,Bland Chromatin,Original
835,0.8146633038799781,Normal Nucleoli,Original
836,0.17338161606576852,Mitoses,Original
837,0.5120070999677045,Clump Thickness,Synthpop
838,1.7397756720370117,Uniformity of Cell Size,Synthpop
839,1.5035895296298505,Uniformity of Cell Shape,Synthpop
840,0.9371788549922333,Marginal Adhesion,Synthpop
841,0.8902522860910292,Single Epithelial Cell Size,Synthpop
842,2.106168899032863,Bare Nuclei,Synthpop
843,1.0317914821316,Bland Chromatin,Synthpop
844,0.8751289323085125,Normal Nucleoli,Synthpop
845,0.20155938092472261,Mitoses,Synthpop
846,1.1474236527963457,Clump Thickness,Original
847,1.7623164722566058,Uniformity of Cell Size,Original
848,1.8145773491732138,Uniformity of Cell Shape,Original
849,0.946690903257968,Marginal Adhesion,Original
850,0.8211230106771256,Single Epithelial Cell Size,Original
851,2.2197425439895397,Bare Nuclei,Original
852,1.336087463905341,Bland Chromatin,Original
853,0.912841608822347,Normal Nucleoli,Original
854,0.19678875194697523,Mitoses,Original
855,0.4040699872188503,Clump Thickness,Synthpop
856,1.720738106811044,Uniformity of Cell Size,Synthpop
857,1.4356401545423638,Uniformity of Cell Shape,Synthpop
858,0.8585800236566459,Marginal Adhesion,Synthpop
859,0.9754994152773971,Single Epithelial Cell Size,Synthpop
860,1.9483409147314354,Bare Nuclei,Synthpop
861,1.1157169162437826,Bland Chromatin,Synthpop
862,0.8316710270973585,Normal Nucleoli,Synthpop
863,0.21018440011053469,Mitoses,Synthpop
864,1.1356838650654582,Clump Thickness,Original
865,1.9517443285463225,Uniformity of Cell Size,Original
866,2.010088603157211,Uniformity of Cell Shape,Original
867,0.9073822380297231,Marginal Adhesion,Original
868,0.9116785011177115,Single Epithelial Cell Size,Original
869,1.8319055529557473,Bare Nuclei,Original
870,1.4130856240878056,Bland Chromatin,Original
871,0.8895653470371739,Normal Nucleoli,Original
872,0.18647331523659977,Mitoses,Original
873,0.44868943643575365,Clump Thickness,Synthpop
874,1.7342850195161905,Uniformity of Cell Size,Synthpop
875,1.5174354767986031,Uniformity of Cell Shape,Synthpop
876,0.7992453850715755,Marginal Adhesion,Synthpop
877,0.9199222821498703,Single Epithelial Cell Size,Synthpop
878,1.6679161463452625,Bare Nuclei,Synthpop
879,1.0087505506004397,Bland Chromatin,Synthpop
880,0.8375871846088432,Normal Nucleoli,Synthpop
881,0.19256998690273042,Mitoses,Synthpop
882,1.0476757754317931,Clump Thickness,Original
883,2.0441007397586106,Uniformity of Cell Size,Original
884,1.9586792983153516,Uniformity of Cell Shape,Original
885,0.8012117744102658,Marginal Adhesion,Original
886,0.7523250477072566,Single Epithelial Cell Size,Original
887,2.0156971381373197,Bare Nuclei,Original
888,1.1826363385305372,Bland Chromatin,Original
889,0.8306635883402282,Normal Nucleoli,Original
890,0.1691382430129228,Mitoses,Original
891,0.41354148407892083,Clump Thickness,Synthpop
892,1.5361275276592234,Uniformity of Cell Size,Synthpop
893,1.2852676560822038,Uniformity of Cell Shape,Synthpop
894,0.8001558013060476,Marginal Adhesion,Synthpop
895,0.8102080141861833,Single Epithelial Cell Size,Synthpop
896,1.8433961241356127,Bare Nuclei,Synthpop
897,0.9781960558669202,Bland Chromatin,Synthpop
898,0.750509784769948,Normal Nucleoli,Synthpop
899,0.194649165666152,Mitoses,Synthpop
900,1.108217540944013,Clump Thickness,Original
901,1.83731842016586,Uniformity of Cell Size,Original
902,1.9284675855526743,Uniformity of Cell Shape,Original
903,0.9303732439600682,Marginal Adhesion,Original
904,0.777633313974315,Single Epithelial Cell Size,Original
905,1.8338029564616323,Bare Nuclei,Original
906,1.2734372159419234,Bland Chromatin,Original
907,0.8251110588399034,Normal Nucleoli,Original
908,0.18060169223454262,Mitoses,Original
909,0.48735053494543323,Clump Thickness,Synthpop
910,1.9341743662820339,Uniformity of Cell Size,Synthpop
911,1.552843698407002,Uniformity of Cell Shape,Synthpop
912,0.9135465951285717,Marginal Adhesion,Synthpop
913,0.8922881718855715,Single Epithelial Cell Size,Synthpop
914,1.9516254472882038,Bare Nuclei,Synthpop
915,1.1433574733733909,Bland Chromatin,Synthpop
916,0.8287139679577411,Normal Nucleoli,Synthpop
917,0.16290778195560407,Mitoses,Synthpop
918,1.0591182361037006,Clump Thickness,Original
919,1.973366986389046,Uniformity of Cell Size,Original
920,2.042432600602622,Uniformity of Cell Shape,Original
921,0.8059909961462173,Marginal Adhesion,Original
922,0.7835652571266468,Single Epithelial Cell Size,Original
923,1.8753256127466997,Bare Nuclei,Original
924,1.3086367139381845,Bland Chromatin,Original
925,0.9550592895728554,Normal Nucleoli,Original
926,0.21564752557378167,Mitoses,Original
927,0.4346464345760597,Clump Thickness,Synthpop
928,1.8151160360781318,Uniformity of Cell Size,Synthpop
929,1.5364150213838332,Uniformity of Cell Shape,Synthpop
930,1.0280307040883556,Marginal Adhesion,Synthpop
931,0.8741339056711622,Single Epithelial Cell Size,Synthpop
932,1.7559568531817555,Bare Nuclei,Synthpop
933,0.9498224934366138,Bland Chromatin,Synthpop
934,0.8072704093041574,Normal Nucleoli,Synthpop
935,0.15685826798421923,Mitoses,Synthpop
936,1.0453978618067028,Clump Thickness,Original
937,1.9572473141706819,Uniformity of Cell Size,Original
938,1.9886210751485722,Uniformity of Cell Shape,Original
939,0.8553184492126641,Marginal Adhesion,Original
940,0.8461965555915777,Single Epithelial Cell Size,Original
941,1.7866715684784038,Bare Nuclei,Original
942,1.2910233599612164,Bland Chromatin,Original
943,0.9698563405914237,Normal Nucleoli,Original
944,0.17136393904207126,Mitoses,Original
945,0.5008830880401107,Clump Thickness,Synthpop
946,2.287295008133261,Uniformity of Cell Size,Synthpop
947,1.6942305949825065,Uniformity of Cell Shape,Synthpop
948,0.9386378894406983,Marginal Adhesion,Synthpop
949,1.03317041856805,Single Epithelial Cell Size,Synthpop
950,1.942362838079859,Bare Nuclei,Synthpop
951,1.2326270830681993,Bland Chromatin,Synthpop
952,0.9469414543310555,Normal Nucleoli,Synthpop
953,0.2077837314366802,Mitoses,Synthpop
954,1.0993199586201736,Clump Thickness,Original
955,1.7515261088089271,Uniformity of Cell Size,Original
956,1.8565785486026942,Uniformity of Cell Shape,Original
957,0.8842396312355549,Marginal Adhesion,Original
958,0.8075345183508157,Single Epithelial Cell Size,Original
959,1.8437681087439264,Bare Nuclei,Original
960,1.3520841487934914,Bland Chromatin,Original
961,0.9292620403713472,Normal Nucleoli,Original
962,0.17525207641153032,Mitoses,Original
963,0.4198733998452232,Clump Thickness,Synthpop
964,1.8125924434832907,Uniformity of Cell Size,Synthpop
965,1.6032984428825268,Uniformity of Cell Shape,Synthpop
966,0.7902277023939269,Marginal Adhesion,Synthpop
967,0.9445764762697341,Single Epithelial Cell Size,Synthpop
968,1.8480786738259734,Bare Nuclei,Synthpop
969,1.0536139121775474,Bland Chromatin,Synthpop
970,0.800193690377085,Normal Nucleoli,Synthpop
971,0.1457606224502802,Mitoses,Synthpop
972,1.216707171729732,Clump Thickness,Original
973,1.8224521837711745,Uniformity of Cell Size,Original
974,2.0091624451543306,Uniformity of Cell Shape,Original
975,0.8515009409766622,Marginal Adhesion,Original
976,0.7187462494899562,Single Epithelial Cell Size,Original
977,1.7771691523233062,Bare Nuclei,Original
978,1.1967042258694363,Bland Chromatin,Original
979,1.0888958274995812,Normal Nucleoli,Original
980,0.19345672947856793,Mitoses,Original
981,0.39980500397837665,Clump Thickness,Synthpop
982,1.9066955676120174,Uniformity of Cell Size,Synthpop
983,1.4253814597152916,Uniformity of Cell Shape,Synthpop
984,0.8084283344119609,Marginal Adhesion,Synthpop
985,0.9148462182423368,Single Epithelial Cell Size,Synthpop
986,1.999080913000172,Bare Nuclei,Synthpop
987,1.0289403443336393,Bland Chromatin,Synthpop
988,0.799404112197242,Normal Nucleoli,Synthpop
989,0.19818940991516526,Mitoses,Synthpop
990,1.238101710909482,Clump Thickness,Original
991,1.7833607514942316,Uniformity of Cell Size,Original
992,1.8585074778640132,Uniformity of Cell Shape,Original
993,0.8165276668127979,Marginal Adhesion,Original
994,0.8138269380274469,Single Epithelial Cell Size,Original
995,2.037361204481071,Bare Nuclei,Original
996,1.4784329378716485,Bland Chromatin,Original
997,0.9474016469347444,Normal Nucleoli,Original
998,0.23395145031311365,Mitoses,Original
999,0.4325342703335003,Clump Thickness,Synthpop
1000,1.5906488445279143,Uniformity of Cell Size,Synthpop
1001,1.3460670855662642,Uniformity of Cell Shape,Synthpop
1002,0.9173173695841343,Marginal Adhesion,Synthpop
1003,0.7951004648132968,Single Epithelial Cell Size,Synthpop
1004,1.9032705265985843,Bare Nuclei,Synthpop
1005,1.0529667276624202,Bland Chromatin,Synthpop
1006,0.8020281372880539,Normal Nucleoli,Synthpop
1007,0.16174331988359117,Mitoses,Synthpop
1008,1.0760579992519161,Clump Thickness,Original
1009,1.7359010570537867,Uniformity of Cell Size,Original
1010,1.768141676883015,Uniformity of Cell Shape,Original
1011,0.9439060451850847,Marginal Adhesion,Original
1012,0.7617908432901047,Single Epithelial Cell Size,Original
1013,2.0056240950349546,Bare Nuclei,Original
1014,1.0999651905246077,Bland Chromatin,Original
1015,0.8840597594959422,Normal Nucleoli,Original
1016,0.19843702354171255,Mitoses,Original
1017,0.38006525666266916,Clump Thickness,Synthpop
1018,1.659807452132874,Uniformity of Cell Size,Synthpop
1019,1.4232667436581063,Uniformity of Cell Shape,Synthpop
1020,0.7230018194436284,Marginal Adhesion,Synthpop
1021,0.864006256847687,Single Epithelial Cell Size,Synthpop
1022,1.6400162447744269,Bare Nuclei,Synthpop
1023,1.0356519418590981,Bland Chromatin,Synthpop
1024,0.7541264222927001,Normal Nucleoli,Synthpop
1025,0.1833728006675842,Mitoses,Synthpop
1026,1.1329795469232864,Clump Thickness,Original
1027,1.773777582706435,Uniformity of Cell Size,Original
1028,1.9113299778556767,Uniformity of Cell Shape,Original
1029,0.9027968799637255,Marginal Adhesion,Original
1030,0.7451216736986379,Single Epithelial Cell Size,Original
1031,2.248386842556591,Bare Nuclei,Original
1032,1.2649952046964514,Bland Chromatin,Original
1033,0.9233290712173251,Normal Nucleoli,Original
1034,0.19149219526285718,Mitoses,Original
1035,0.48528787885434166,Clump Thickness,Synthpop
1036,1.7194315632042982,Uniformity of Cell Size,Synthpop
1037,1.4161982210742396,Uniformity of Cell Shape,Synthpop
1038,0.853330973225215,Marginal Adhesion,Synthpop
1039,0.8830211793351788,Single Epithelial Cell Size,Synthpop
1040,1.905896863804281,Bare Nuclei,Synthpop
1041,1.0180622715187988,Bland Chromatin,Synthpop
1042,0.830532815923202,Normal Nucleoli,Synthpop
1043,0.15611136597230435,Mitoses,Synthpop
1044,1.1794806092307322,Clump Thickness,Original
1045,1.7633109105457416,Uniformity of Cell Size,Original
1046,1.8440224211025456,Uniformity of Cell Shape,Original
1047,0.8311925647252655,Marginal Adhesion,Original
1048,0.8293716472505467,Single Epithelial Cell Size,Original
1049,1.988617920448515,Bare Nuclei,Original
1050,1.3401194950118298,Bland Chromatin,Original
1051,0.9453496467539256,Normal Nucleoli,Original
1052,0.17117556116057636,Mitoses,Original
1053,0.3672624600685759,Clump Thickness,Synthpop
1054,1.671741175601487,Uniformity of Cell Size,Synthpop
1055,1.4206448197922694,Uniformity of Cell Shape,Synthpop
1056,0.7946195875141868,Marginal Adhesion,Synthpop
1057,0.8228907934238235,Single Epithelial Cell Size,Synthpop
1058,1.49953022521439,Bare Nuclei,Synthpop
1059,0.9818935010387199,Bland Chromatin,Synthpop
1060,0.8564288339897003,Normal Nucleoli,Synthpop
1061,0.157710961695094,Mitoses,Synthpop
1062,1.1000693376003141,Clump Thickness,Original
1063,1.7594493335058985,Uniformity of Cell Size,Original
1064,1.8257267380983493,Uniformity of Cell Shape,Original
1065,0.8712719493714186,Marginal Adhesion,Original
1066,0.8761444280053249,Single Epithelial Cell Size,Original
1067,1.78894464880418,Bare Nuclei,Original
1068,1.2910000627626936,Bland Chromatin,Original
1069,0.8351651816123284,Normal Nucleoli,Original
1070,0.17032442638677578,Mitoses,Original
1071,0.4317419720253212,Clump Thickness,Synthpop
1072,1.7832280406404886,Uniformity of Cell Size,Synthpop
1073,1.4487138027830713,Uniformity of Cell Shape,Synthpop
1074,0.8153741309909535,Marginal Adhesion,Synthpop
1075,0.9219275458552317,Single Epithelial Cell Size,Synthpop
1076,2.0557051031686835,Bare Nuclei,Synthpop
1077,1.1296679154319667,Bland Chromatin,Synthpop
1078,0.8194468276318332,Normal Nucleoli,Synthpop
1079,0.17199037536490253,Mitoses,Synthpop
1080,1.1661815496802435,Clump Thickness,Original
1081,1.873050062449952,Uniformity of Cell Size,Original
1082,1.9952921892035773,Uniformity of Cell Shape,Original
1083,0.8592933694294653,Marginal Adhesion,Original
1084,0.7443067009883281,Single Epithelial Cell Size,Original
1085,1.7067117059840975,Bare Nuclei,Original
1086,1.4259049205170027,Bland Chromatin,Original
1087,0.8607443457292495,Normal Nucleoli,Original
1088,0.19071476674383386,Mitoses,Original
1089,0.4719825537428235,Clump Thickness,Synthpop
1090,1.870492999396467,Uniformity of Cell Size,Synthpop
1091,1.5651812610768427,Uniformity of Cell Shape,Synthpop
1092,0.9018396915793518,Marginal Adhesion,Synthpop
1093,0.9643472900201459,Single Epithelial Cell Size,Synthpop
1094,2.1253018092390996,Bare Nuclei,Synthpop
1095,1.0204130420013127,Bland Chromatin,Synthpop
1096,0.8486390200824941,Normal Nucleoli,Synthpop
1097,0.1802134817093609,Mitoses,Synthpop
1098,1.1291991031372113,Clump Thickness,Original
1099,1.946929946064469,Uniformity of Cell Size,Original
