,0,perf,type
812,99.07407407407408,spec,CTGAN
813,98.96907216494846,ppv,CTGAN
814,99.07407407407408,npv,CTGAN
815,0.999696953491274,auc,CTGAN
816,0.975609756097561,acc,Original
817,97.76119402985076,sens,Original
818,97.1830985915493,spec,Original
819,98.49624060150376,ppv,Original
820,95.83333333333334,npv,Original
821,0.9948784103818087,auc,Original
822,0.9902439024390244,acc,CTGAN
823,97.97979797979798,sens,CTGAN
824,100.0,spec,CTGAN
825,100.0,ppv,CTGAN
826,98.14814814814815,npv,CTGAN
827,0.9992958625238427,auc,CTGAN
828,0.9853658536585366,acc,Original
829,98.50746268656717,sens,Original
830,98.59154929577466,spec,Original
831,99.24812030075188,ppv,Original
832,97.22222222222221,npv,Original
833,0.9921058205133142,auc,Original
834,0.9902439024390244,acc,CTGAN
835,98.75,sens,CTGAN
836,99.2,spec,CTGAN
837,98.75,ppv,CTGAN
838,99.2,npv,CTGAN
839,0.9992530230596176,auc,CTGAN
840,0.9658536585365853,acc,Original
841,96.32352941176471,sens,Original
842,97.10144927536231,spec,Original
843,98.49624060150376,ppv,Original
844,93.05555555555556,npv,Original
845,0.992587172921039,auc,Original
846,0.9853658536585366,acc,CTGAN
847,96.80851063829788,sens,CTGAN
848,100.0,spec,CTGAN
849,100.0,ppv,CTGAN
850,97.36842105263158,npv,CTGAN
851,1.0,auc,CTGAN
852,0.9560975609756097,acc,Original
853,95.58823529411765,sens,Original
854,95.65217391304348,spec,Original
855,97.74436090225564,ppv,Original
856,91.66666666666666,npv,Original
857,0.9971503937462695,auc,Original
858,0.9902439024390244,acc,CTGAN
859,98.94736842105263,sens,CTGAN
860,99.0909090909091,spec,CTGAN
861,98.94736842105263,ppv,CTGAN
862,99.0909090909091,npv,CTGAN
863,0.9994930719837783,auc,CTGAN
864,0.9658536585365853,acc,Original
865,99.21875,sens,Original
866,92.20779220779221,spec,Original
867,95.48872180451127,ppv,Original
868,98.61111111111111,npv,Original
869,0.9932033040029266,auc,Original
870,0.9951219512195122,acc,CTGAN
871,98.88888888888889,sens,CTGAN
872,100.0,spec,CTGAN
873,100.0,ppv,CTGAN
874,99.13793103448276,npv,CTGAN
875,0.9994075515076487,auc,CTGAN
876,0.9707317073170731,acc,Original
877,96.35036496350365,sens,Original
878,98.52941176470588,spec,Original
879,99.24812030075188,ppv,Original
880,93.05555555555556,npv,Original
881,0.9893524847411287,auc,Original
882,0.9951219512195122,acc,CTGAN
883,100.0,sens,CTGAN
884,99.11504424778761,spec,CTGAN
885,98.9247311827957,ppv,CTGAN
886,100.0,npv,CTGAN
887,0.9993077373662069,auc,CTGAN
888,0.9317073170731708,acc,Original
889,92.19858156028369,sens,Original
890,95.3125,spec,Original
891,97.74436090225564,ppv,Original
892,84.72222222222221,npv,Original
893,1.0,auc,Original
894,0.9902439024390244,acc,CTGAN
895,97.70114942528735,sens,CTGAN
896,100.0,spec,CTGAN
897,100.0,ppv,CTGAN
898,98.33333333333333,npv,CTGAN
899,0.9995945064438215,auc,CTGAN
900,0.9512195121951219,acc,Original
901,98.4251968503937,sens,Original
902,89.74358974358975,spec,Original
903,93.98496240601504,ppv,Original
904,97.22222222222221,npv,Original
905,0.9994223771107302,auc,Original
906,0.9902439024390244,acc,CTGAN
907,98.88888888888889,sens,CTGAN
908,99.1304347826087,spec,CTGAN
909,98.88888888888889,ppv,CTGAN
910,99.1304347826087,npv,CTGAN
911,0.9994866893231381,auc,CTGAN
912,0.9804878048780488,acc,Original
913,97.77777777777777,sens,Original
914,98.57142857142858,spec,Original
915,99.24812030075188,ppv,Original
916,95.83333333333334,npv,Original
917,0.990700271482758,auc,Original
918,0.9951219512195122,acc,CTGAN
919,98.93617021276596,sens,CTGAN
920,100.0,spec,CTGAN
921,100.0,ppv,CTGAN
922,99.10714285714286,npv,CTGAN
923,0.9992633615563483,auc,CTGAN
924,0.9560975609756097,acc,Original
925,97.6923076923077,sens,Original
926,92.0,spec,Original
927,95.48872180451127,ppv,Original
928,95.83333333333334,npv,Original
929,0.9955137955600053,auc,Original
930,1.0,acc,CTGAN
931,100.0,sens,CTGAN
932,100.0,spec,CTGAN
933,100.0,ppv,CTGAN
934,100.0,npv,CTGAN
935,0.9992559128355036,auc,CTGAN
936,0.9658536585365853,acc,Original
937,100.0,sens,Original
938,91.13924050632912,spec,Original
939,94.73684210526315,ppv,Original
940,100.0,npv,Original
941,0.9938194350848144,auc,Original
942,0.9902439024390244,acc,CTGAN
943,98.9247311827957,sens,CTGAN
944,99.10714285714286,spec,CTGAN
945,98.9247311827957,ppv,CTGAN
946,99.10714285714286,npv,CTGAN
947,0.9996183680352165,auc,CTGAN
948,0.9707317073170731,acc,Original
949,100.0,sens,Original
950,92.3076923076923,spec,Original
951,95.48872180451127,ppv,Original
952,100.0,npv,Original
953,0.990488476423359,auc,Original
954,0.9853658536585366,acc,CTGAN
955,98.9010989010989,sens,CTGAN
956,98.24561403508771,spec,CTGAN
957,97.82608695652173,ppv,CTGAN
958,99.11504424778761,npv,CTGAN
959,0.9996187402468435,auc,CTGAN
960,0.9609756097560975,acc,Original
961,96.99248120300751,sens,Original
962,94.44444444444444,spec,Original
963,96.99248120300751,ppv,Original
964,94.44444444444444,npv,Original
965,0.996322467604983,auc,Original
966,0.9951219512195122,acc,CTGAN
967,98.88888888888889,sens,CTGAN
968,100.0,spec,CTGAN
969,100.0,ppv,CTGAN
970,99.13793103448276,npv,CTGAN
971,0.9996286143779292,auc,CTGAN
972,0.9804878048780488,acc,Original
973,98.49624060150376,sens,Original
974,97.22222222222221,spec,Original
975,98.49624060150376,ppv,Original
976,97.22222222222221,npv,Original
977,0.9923176155727131,auc,Original
978,0.9853658536585366,acc,CTGAN
979,97.6470588235294,sens,CTGAN
980,99.16666666666667,spec,CTGAN
981,98.80952380952381,ppv,CTGAN
982,98.34710743801654,npv,CTGAN
983,0.9998238195912614,auc,CTGAN
984,0.975609756097561,acc,Original
985,97.76119402985076,sens,Original
986,97.1830985915493,spec,Original
987,98.49624060150376,ppv,Original
988,95.83333333333334,npv,Original
989,0.9937424186995782,auc,Original
990,0.9902439024390244,acc,CTGAN
991,97.67441860465115,sens,CTGAN
992,100.0,spec,CTGAN
993,100.0,ppv,CTGAN
994,98.34710743801654,npv,CTGAN
995,0.999277660324172,auc,CTGAN
996,0.9658536585365853,acc,Original
997,98.46153846153847,sens,Original
998,93.33333333333333,spec,Original
999,96.2406015037594,ppv,Original
1000,97.22222222222221,npv,Original
1001,0.9919902959354603,auc,Original
1002,0.9853658536585366,acc,CTGAN
1003,98.91304347826086,sens,CTGAN
1004,98.23008849557522,spec,CTGAN
1005,97.84946236559139,ppv,CTGAN
1006,99.10714285714286,npv,CTGAN
1007,0.9996893693309902,auc,CTGAN
1008,0.9804878048780488,acc,Original
1009,99.23664122137404,sens,Original
1010,95.94594594594594,spec,Original
1011,97.74436090225564,ppv,Original
1012,98.61111111111111,npv,Original
1013,0.9909505747347749,auc,Original
1014,0.9951219512195122,acc,CTGAN
1015,100.0,sens,CTGAN
1016,99.11504424778761,spec,CTGAN
1017,98.9247311827957,ppv,CTGAN
1018,100.0,npv,CTGAN
1019,0.9992633615563484,auc,CTGAN
1020,0.9707317073170731,acc,Original
1021,99.2248062015504,sens,Original
1022,93.42105263157895,spec,Original
1023,96.2406015037594,ppv,Original
1024,98.61111111111111,npv,Original
1025,0.9949939349596627,auc,Original
1026,1.0,acc,CTGAN
1027,100.0,sens,CTGAN
1028,100.0,spec,CTGAN
1029,100.0,ppv,CTGAN
1030,100.0,npv,CTGAN
1031,0.9966342097862767,auc,CTGAN
1032,0.9317073170731708,acc,Original
1033,94.73684210526315,sens,Original
1034,90.27777777777779,spec,Original
1035,94.73684210526315,ppv,Original
1036,90.27777777777779,npv,Original
1037,0.9982863854284999,auc,Original
1038,0.9853658536585366,acc,CTGAN
1039,97.0,sens,CTGAN
1040,100.0,spec,CTGAN
1041,100.0,ppv,CTGAN
1042,97.22222222222221,npv,CTGAN
1043,0.9999732606021712,auc,CTGAN
1044,0.9560975609756097,acc,Original
1045,96.26865671641791,sens,Original
1046,94.36619718309859,spec,Original
1047,96.99248120300751,ppv,Original
1048,93.05555555555556,npv,Original
1049,0.9937231646032693,auc,Original
1050,0.9902439024390244,acc,CTGAN
1051,97.89473684210527,sens,CTGAN
1052,100.0,spec,CTGAN
1053,100.0,ppv,CTGAN
1054,98.21428571428571,npv,CTGAN
1055,0.9999822496760565,auc,CTGAN
1056,0.9560975609756097,acc,Original
1057,96.96969696969697,sens,Original
1058,93.15068493150685,spec,Original
1059,96.2406015037594,ppv,Original
1060,94.44444444444444,npv,Original
1061,0.996437992182837,auc,Original
1062,0.9853658536585366,acc,CTGAN
1063,98.96907216494846,sens,CTGAN
1064,98.14814814814815,spec,CTGAN
1065,97.95918367346938,ppv,CTGAN
1066,99.06542056074767,npv,CTGAN
1067,0.9998750713877783,auc,CTGAN
1068,0.9609756097560975,acc,Original
1069,97.70992366412213,sens,Original
1070,93.24324324324324,spec,Original
1071,96.2406015037594,ppv,Original
1072,95.83333333333334,npv,Original
1073,0.9946858694187188,auc,Original
1074,0.9902439024390244,acc,CTGAN
1075,97.84946236559139,sens,CTGAN
1076,100.0,spec,CTGAN
1077,100.0,ppv,CTGAN
1078,98.24561403508771,npv,CTGAN
1079,0.9998228363894056,auc,CTGAN
1080,0.9804878048780488,acc,Original
1081,99.23664122137404,sens,Original
1082,95.94594594594594,spec,Original
1083,97.74436090225564,ppv,Original
1084,98.61111111111111,npv,Original
1085,0.9918362631649883,auc,Original
1086,0.9902439024390244,acc,CTGAN
1087,100.0,sens,CTGAN
1088,98.4126984126984,spec,CTGAN
1089,97.53086419753086,ppv,CTGAN
1090,100.0,npv,CTGAN
1091,0.9994196781851754,auc,CTGAN
1092,0.9707317073170731,acc,Original
1093,97.74436090225564,sens,Original
1094,95.83333333333334,spec,Original
1095,97.74436090225564,ppv,Original
1096,95.83333333333334,npv,Original
1097,0.9926834434025839,auc,Original
1098,0.9902439024390244,acc,CTGAN
1099,98.83720930232558,sens,CTGAN
1100,99.15966386554622,spec,CTGAN
1101,98.83720930232558,ppv,CTGAN
1102,99.15966386554622,npv,CTGAN
1103,0.9993913196894847,auc,CTGAN
1104,0.975609756097561,acc,Original
1105,99.23076923076923,sens,Original
1106,94.66666666666667,spec,Original
1107,96.99248120300751,ppv,Original
1108,98.61111111111111,npv,Original
1109,0.9953405086932244,auc,Original
1110,0.9902439024390244,acc,CTGAN
1111,97.61904761904762,sens,CTGAN
1112,100.0,spec,CTGAN
1113,100.0,ppv,CTGAN
1114,98.3739837398374,npv,CTGAN
1115,0.9998592342342342,auc,CTGAN
1116,0.9853658536585366,acc,Original
1117,99.24242424242425,sens,Original
1118,97.26027397260275,spec,Original
1119,98.49624060150376,ppv,Original
1120,98.61111111111111,npv,Original
1121,0.9951864759227526,auc,Original
1122,0.9951219512195122,acc,CTGAN
1123,100.0,sens,CTGAN
1124,99.14529914529915,spec,CTGAN
1125,98.87640449438202,ppv,CTGAN
1126,100.0,npv,CTGAN
1127,0.9992395437262358,auc,CTGAN
1128,0.9560975609756097,acc,Original
1129,96.26865671641791,sens,Original
1130,94.36619718309859,spec,Original
1131,96.99248120300751,ppv,Original
1132,93.05555555555556,npv,Original
1133,0.9967653118200897,auc,Original
1134,0.9902439024390244,acc,CTGAN
1135,98.82352941176471,sens,CTGAN
1136,99.16666666666667,spec,CTGAN
1137,98.82352941176471,ppv,CTGAN
1138,99.16666666666667,npv,CTGAN
1139,0.9995856913665131,auc,CTGAN
1140,0.9365853658536586,acc,Original
1141,92.85714285714286,sens,Original
1142,95.38461538461539,spec,Original
1143,97.74436090225564,ppv,Original
1144,86.11111111111111,npv,Original
1145,0.9952827464042975,auc,Original
1146,0.9902439024390244,acc,CTGAN
1147,100.0,sens,CTGAN
1148,98.26086956521739,spec,CTGAN
1149,97.82608695652173,ppv,CTGAN
1150,100.0,npv,CTGAN
1151,0.9994768761526457,auc,CTGAN
1152,0.975609756097561,acc,Original
1153,100.0,sens,Original
1154,93.5064935064935,spec,Original
1155,96.2406015037594,ppv,Original
1156,100.0,npv,Original
1157,0.9936461482180334,auc,Original
1158,0.9951219512195122,acc,CTGAN
1159,98.85057471264368,sens,CTGAN
1160,100.0,spec,CTGAN
1161,100.0,ppv,CTGAN
1162,99.15966386554622,npv,CTGAN
1163,0.9992060691601976,auc,CTGAN
1164,0.975609756097561,acc,Original
1165,98.48484848484848,sens,Original
1166,95.8904109589041,spec,Original
1167,97.74436090225564,ppv,Original
1168,97.22222222222221,npv,Original
1169,0.9934536072549435,auc,Original
1170,0.9951219512195122,acc,CTGAN
1171,100.0,sens,CTGAN
1172,99.14529914529915,spec,CTGAN
1173,98.87640449438202,ppv,CTGAN
1174,100.0,npv,CTGAN
1175,0.9993191263595366,auc,CTGAN
1176,0.9853658536585366,acc,Original
1177,99.24242424242425,sens,Original
1178,97.26027397260275,spec,Original
1179,98.49624060150376,ppv,Original
1180,98.61111111111111,npv,Original
1181,0.9940889924331402,auc,Original
1182,0.9951219512195122,acc,CTGAN
1183,98.9247311827957,sens,CTGAN
1184,100.0,spec,CTGAN
1185,100.0,ppv,CTGAN
1186,99.11504424778761,npv,CTGAN
1187,0.999210880976025,auc,CTGAN
1188,0.9609756097560975,acc,Original
1189,100.0,sens,Original
1190,90.0,spec,Original
1191,93.98496240601504,ppv,Original
1192,100.0,npv,Original
1193,0.9910083370237017,auc,Original
1194,0.9853658536585366,acc,CTGAN
1195,97.87234042553192,sens,CTGAN
1196,99.09909909909909,spec,CTGAN
1197,98.9247311827957,ppv,CTGAN
1198,98.21428571428571,npv,CTGAN
1199,1.0,auc,CTGAN
